top	212	left	364	Nov 17	2012	MIA at PHO	1st Qtr	6:11 remaining	Missed 2-pointer from 20 ft	MIA leads 12-5
top	119	left	96	Nov 17	2012	MIA at PHO	1st Qtr	5:23 remaining	Missed 2-pointer from 16 ft	MIA leads 14-7
top	171	left	340	Nov 17	2012	MIA at PHO	2nd Qtr	9:04 remaining	Made 2-pointer from 16 ft	MIA now trails 31-33
top	236	left	419	Nov 17	2012	MIA at PHO	2nd Qtr	7:44 remaining	Missed 3-pointer from 26 ft	MIA trails 31-37
top	72	left	148	Nov 17	2012	MIA at PHO	2nd Qtr	5:54 remaining	Missed 2-pointer from 9 ft	MIA trails 33-39
top	48	left	82	Nov 17	2012	MIA at PHO	2nd Qtr	3:33 remaining	Made 2-pointer from 16 ft	MIA now trails 41-46
top	158	left	191	Nov 17	2012	MIA at PHO	2nd Qtr	1:01 remaining	Made 2-pointer from 12 ft	MIA now leads 52-48
top	91	left	242	Nov 17	2012	MIA at PHO	2nd Qtr	0:14.3 remaining	Missed 2-pointer from 4 ft	MIA tied 52-52
top	59	left	-3	Nov 17	2012	MIA at PHO	3rd Qtr	10:38 remaining	Missed 3-pointer from 24 ft	MIA tied 54-54
top	53	left	238	Nov 17	2012	MIA at PHO	3rd Qtr	8:11 remaining	Made 2-pointer from 0 ft	MIA now leads 63-56
top	202	left	452	Nov 17	2012	MIA at PHO	3rd Qtr	3:42 remaining	Made 3-pointer from 26 ft	MIA now leads 73-60
top	50	left	117	Nov 17	2012	MIA at PHO	4th Qtr	10:23 remaining	Missed 2-pointer from 12 ft	MIA leads 77-76
top	69	left	79	Nov 17	2012	MIA at PHO	4th Qtr	10:10 remaining	Missed 2-pointer from 16 ft	MIA leads 77-76
top	192	left	370	Nov 17	2012	MIA at PHO	4th Qtr	7:59 remaining	Missed 2-pointer from 19 ft	MIA tied 79-79
top	73	left	135	Nov 17	2012	MIA at PHO	4th Qtr	6:56 remaining	Missed 2-pointer from 11 ft	MIA leads 81-79
top	50	left	238	Nov 17	2012	MIA at PHO	4th Qtr	6:42 remaining	Made 2-pointer from 0 ft	MIA now leads 83-79
top	62	left	240	Nov 17	2012	MIA at PHO	4th Qtr	5:29 remaining	Made 2-pointer from 1 ft	MIA now leads 88-79
top	48	left	261	Nov 17	2012	MIA at PHO	4th Qtr	4:31 remaining	Missed 2-pointer from 2 ft	MIA leads 88-81
top	272	left	180	Nov 17	2012	MIA at PHO	4th Qtr	2:03 remaining	Missed 2-pointer from 23 ft	MIA leads 90-88
top	56	left	261	Nov 17	2012	MIA at PHO	4th Qtr	0:43.9 remaining	Made 2-pointer from 2 ft	MIA now leads 94-88
top	179	left	335	Nov 21	2012	MIA vs MIL	1st Qtr	10:44 remaining	Missed 2-pointer from 16 ft	MIA trails 0-2
top	136	left	252	Nov 21	2012	MIA vs MIL	1st Qtr	10:10 remaining	Made 2-pointer from 9 ft	MIA now trails 2-4
